timestamp,error_val,type
1576199241.0212572,41134,1
1576199241.0214787,41291,1
1576199241.0215635,37866,1
1576199241.0243309,43808,1
1576199241.02618,45750,1
1576199241.0264456,42828,0
1576199241.0274725,48362,1
1576199241.0275636,47343,1
1576199241.028939,47455,1
1576199241.0298932,4,3
1576199241.031174,5,2
1576199241.0400531,58190,1
1576199241.041443,60969,1
1576199241.0494595,68759,1
1576199241.0495546,68912,1
1576199241.0515714,70336,1
1576199241.0542378,70626,1
1576199241.054441,73846,1
1576199241.0585728,77104,1
1576199241.0594437,78210,1
1576199241.0595884,76363,1
1576199241.05984,78418,1
1576199241.060479,79102,1
1576199241.0626445,81008,1
1576199241.0628862,80874,1
1576199241.0644686,82422,1
1576199241.0673134,84566,1
1576199241.0688455,86047,1
1576199241.0689042,85922,1
1576199241.0696232,86128,1
1576199241.0723674,90368,1
1576199241.0725877,90286,1
1576199241.0756774,93101,1
1576199241.0802267,4,2
1576199241.0914068,3,2
1576199241.119401,2,2
1576199241.1286542,1,2
1576199241.1335464,0,2
1576199244.1179295,1485,0
1576199244.1181278,0,3
1576199244.1193073,1,2
1576199244.1218421,3307,0
1576199244.1232438,1,3
1576199244.1244032,2,2
1576199244.125234,8421,1
1576199244.1254249,7978,1
1576199244.1258385,8643,1
1576199244.1281815,7812,1
1576199244.1290271,10401,1
1576199244.1293464,10530,1
1576199244.131174,13215,1
1576199244.1328125,12587,1
1576199244.1394987,20806,1
1576199244.139666,19669,1
1576199244.1420324,23511,1
1576199244.1458428,13427,0
1576199244.1476843,28021,1
1576199244.1477318,2,3
1576199244.1478431,28861,1
1576199244.148113,28440,1
1576199244.1483083,28524,1
1576199244.1483605,28384,1
1576199244.1494834,3,2
1576199244.1543546,21277,1
1576199244.1556501,22428,1
1576199244.1581204,24633,1
1576199244.1585336,24734,1
1576199244.1596076,27444,1
1576199244.1605012,27183,1
1576199244.1611931,28141,1
1576199244.1621552,29134,1
1576199244.1696105,2,2
1576199244.1820393,1,2
1576199244.1868234,0,2
1576199245.1819303,10081,0
1576199245.182594,0,3
1576199245.1833794,1,2
1576199245.1853924,12682,1
1576199245.1869273,13073,1
1576199245.187671,14863,1
1576199245.1885562,16091,1
1576199245.1892812,16729,1
1576199245.1903727,18047,1
1576199245.1912355,18781,1
1576199245.192118,18444,0
1576199245.1923063,19867,1
1576199245.1934159,1,3
1576199245.1940186,2,2
1576199245.19508,21239,1
1576199245.196408,21757,1
1576199245.1965797,22190,1
1576199245.197166,21320,0
1576199245.1984644,24823,1
1576199245.2015867,2,3
1576199245.2022007,24573,1
1576199245.2022715,24463,1
1576199245.2031515,29636,1
1576199245.2044618,3,2
1576199245.2056532,29561,0
1576199245.2067673,3,3
1576199245.207465,33599,1
1576199245.2077045,31763,1
1576199245.2085226,33068,1
1576199245.2094676,34114,1
1576199245.209572,4,2
1576199245.2096884,32583,1
1576199245.2114913,33730,0
1576199245.2121227,36700,1
1576199245.213032,37650,1
1576199245.2130702,4,3
1576199245.213576,37996,1
1576199245.2140493,37433,1
1576199245.214242,5,2
1576199245.2144463,37551,1
1576199245.2187357,40118,1
1576199245.2191408,40077,1
1576199245.220919,44639,1
1576199245.2220333,43926,1
1576199245.2239501,47314,1
1576199245.2240832,47820,1
1576199245.2249713,47967,1
1576199245.2254372,48144,1
1576199245.2259147,48413,1
1576199245.2275739,49866,1
1576199245.228927,51413,1
1576199245.229684,51901,1
1576199245.2304041,52422,1
1576199245.230837,52758,1
1576199245.2335153,55731,1
1576199245.2440827,4,2
1576199245.2525737,3,2
1576199245.2622724,2,2
1576199245.268169,1,2
1576199245.274108,0,2
1576199249.2696066,1291,0
1576199249.2697916,0,3
1576199249.2699397,1,2
1576199249.2736459,4747,1
1576199249.2744644,5770,1
1576199249.2753294,6750,1
1576199249.2775807,7284,0
1576199249.278897,10031,1
1576199249.2816393,1,3
1576199249.2834644,11844,1
1576199249.2842717,10948,0
1576199249.2846851,12874,1
1576199249.285487,2,2
1576199249.2856607,15995,1
1576199249.2861671,15831,1
1576199249.287945,2,3
1576199249.2889154,16088,1
1576199249.2899103,3,2
1576199249.2924154,21776,1
1576199249.2953186,24096,1
1576199249.2973785,26304,1
1576199249.3024108,26829,1
1576199249.304555,26930,1
1576199249.3055754,32132,1
1576199249.3057923,35205,1
1576199249.3078623,32643,1
1576199249.3112736,38227,1
1576199249.313236,38887,1
1576199249.3155081,43198,1
1576199249.3174524,44946,1
1576199249.3248932,48752,1
1576199249.325911,2,2
1576199249.3260937,49944,1
1576199249.3261552,53802,1
1576199249.3388014,1,2
1576199249.3458304,0,2
1576199250.3445415,9768,0
1576199250.3454382,0,3
1576199250.3471677,1,2
1576199250.3517127,13018,0
1576199250.352379,17907,1
1576199250.3532612,16245,1
1576199250.354441,16220,0
1576199250.355472,1,3
1576199250.3556721,18849,1
1576199250.356837,2,2
1576199250.359761,23805,1
1576199250.3622224,25314,1
1576199250.3623908,2,3
1576199250.3659687,3,2
1576199250.367125,29348,1
1576199250.3716695,34317,1
1576199250.372349,34236,1
1576199250.3793461,40644,1
1576199250.3797414,38185,1
1576199250.3799632,41790,1
1576199250.3806,40739,0
1576199250.383381,41754,0
1576199250.3835309,3,3
1576199250.3840487,45842,1
1576199250.3849163,45203,1
1576199250.3850021,43006,1
1576199250.3872774,4,2
1576199250.388266,51882,1
1576199250.3883748,48946,1
1576199250.3890564,4,3
1576199250.4037185,65316,1
1576199250.40407,5,2
1576199250.4048958,68456,1
1576199250.405599,68154,1
1576199250.406603,69118,1
1576199250.4082575,70394,1
1576199250.408449,72610,1
1576199250.4105167,73734,1
1576199250.41063,74102,1
1576199250.4109552,71910,1
1576199250.4113016,72067,1
1576199250.4134927,73389,1
1576199250.413772,74896,1
1576199250.4139466,75036,1
1576199250.4156406,76720,1
1576199250.416151,76980,1
1576199250.417563,78021,1
1576199250.4180403,76669,1
1576199250.418243,76760,1
1576199250.419402,77874,1
1576199250.422249,78957,1
1576199250.4226718,80847,1
1576199250.4229164,81214,1
1576199250.4234056,81315,1
1576199250.4235961,81886,1
1576199250.423749,4,2
1576199250.435136,3,2
1576199250.4420726,2,2
1576199250.4477324,1,2
1576199250.451143,0,2
1576199254.4461653,3062,0
1576199254.4478188,2803,0
1576199254.448242,0,3
1576199254.4486222,1,2
1576199254.4508333,1,3
1576199254.452633,2,2
1576199254.453798,8208,1
1576199254.45434,9677,1
1576199254.45747,8854,0
1576199254.4581661,2,3
1576199254.4583104,13241,1
1576199254.458946,13703,1
1576199254.4607606,17256,1
1576199254.4620686,17904,1
1576199254.4625142,3,2
1576199254.4656742,20928,1
1576199254.4674718,24118,1
1576199254.4679704,24547,1
1576199254.4730613,29074,1
1576199254.4788017,31903,1
1576199254.4828002,35947,1
1576199254.4828494,39503,1
1576199254.4860384,41883,1
1576199254.4873157,44063,1
1576199254.4876592,41132,1
1576199254.4895816,46378,1
1576199254.4917605,48022,1
1576199254.4954236,48149,1
1576199254.4966824,49759,1
1576199254.4973142,50248,1
1576199254.4984329,52670,1
1576199254.498842,52367,1
1576199254.501739,55983,1
1576199254.510648,2,2
1576199254.5272374,1,2
1576199254.533436,0,2
1576199255.5332897,12689,0
1576199255.533683,0,3
1576199255.5340698,1,2
1576199255.5428307,21550,1
1576199255.5435402,23091,1
1576199255.544506,18757,0
1576199255.545575,18426,1
1576199255.549633,20594,0
1576199255.5503738,28963,1
1576199255.550907,1,3
1576199255.5515342,27958,1
1576199255.5540407,31737,1
1576199255.5541048,2,2
1576199255.5590353,2,3
1576199255.5620897,3,2
1576199255.5627596,40539,1
1576199255.5637364,40659,1
1576199255.5768788,37210,1
1576199255.5771523,47592,1
1576199255.5801086,54085,1
1576199255.5805104,49985,0
1576199255.5813994,53470,1
1576199255.5835102,55695,1
1576199255.583572,3,3
1576199255.5862887,52009,0
1576199255.5866416,4,2
1576199255.5871613,59042,1
1576199255.588936,60612,1
1576199255.5901449,61328,1
1576199255.5918493,60866,1
1576199255.5928295,4,3
1576199255.5938919,63431,1
1576199255.595209,63580,1
1576199255.5957081,5,2
1576199255.5965712,66748,1
1576199255.5967436,67588,1
1576199255.5985322,70582,1
1576199255.603587,76576,1
1576199255.6044912,77166,1
1576199255.6057222,73494,1
1576199255.6125624,81720,1
1576199255.6189985,87242,1
1576199255.6194346,90284,1
1576199255.620758,89694,1
1576199255.6214447,89953,1
1576199255.622611,91320,1
1576199255.6242359,93237,1
1576199255.6286669,97943,1
1576199255.6309614,99334,1
1576199255.6333706,101702,1
1576199255.6336207,101593,1
1576199255.6346314,103178,1
1576199255.635127,104259,1
1576199255.6357856,103263,1
1576199255.6403472,108816,1
1576199255.6454856,4,2
1576199255.6599696,3,2
1576199255.6713443,2,2
1576199255.683003,1,2
1576199255.6879811,0,2
1576199259.6718729,1601,0
1576199259.6721418,0,3
1576199259.6723187,1,2
1576199259.6772468,4796,1
1576199259.6773496,6715,1
1576199259.6775799,6145,1
1576199259.6817858,11068,1
1576199259.6845858,8924,1
1576199259.6877403,8562,0
1576199259.6885102,15069,1
1576199259.6886754,1,3
1576199259.688726,17436,1
1576199259.689511,2,2
1576199259.6906018,18671,1
1576199259.696331,17371,1
1576199259.697097,15580,1
1576199259.6980593,17951,1
1576199259.698198,18721,1
1576199259.700055,21282,1
1576199259.7049663,25604,1
1576199259.7068148,26357,1
1576199259.7078373,28226,1
1576199259.7095366,25479,0
1576199259.7110913,2,3
1576199259.7140038,3,2
1576199259.7143662,30003,1
1576199259.7176528,32973,1
1576199259.7229874,35738,1
1576199259.725008,35000,1
1576199259.7254722,41528,1
1576199259.7270477,35074,1
1576199259.729326,44908,1
1576199259.7293832,44064,1
1576199259.7329733,2,2
1576199259.751854,1,2
1576199259.7644677,0,2
1576199260.7454734,3092,0
1576199260.7457554,0,3
1576199260.7459655,1,2
1576199260.75088,6959,1
1576199260.757545,5405,0
1576199260.7576952,9388,1
1576199260.7631233,17239,1
1576199260.7636416,20682,1
1576199260.7643824,1,3
1576199260.7656167,19424,1
1576199260.766002,2,2
1576199260.7678719,19291,1
1576199260.7687893,17551,0
1576199260.770094,26616,1
1576199260.7719796,24710,1
1576199260.7745047,24884,1
1576199260.77564,26820,1
1576199260.7768548,26208,1
1576199260.783963,2,3
1576199260.7864728,37463,1
1576199260.7865322,3,2
1576199260.7870386,37827,1
1576199260.7878444,34299,0
1576199260.7911766,42733,1
1576199260.7913616,3,3
1576199260.7921216,42640,1
1576199260.7950249,4,2
1576199260.7980042,48394,1
1576199260.7992861,49446,1
1576199260.8013763,44614,0
1576199260.8048801,54922,1
1576199260.8050966,54423,1
1576199260.8074486,4,3
1576199260.8077698,56780,1
1576199260.8081925,56556,1
1576199260.8095183,57461,1
1576199260.8134608,5,2
1576199260.8135533,61272,1
1576199260.820103,66163,1
1576199260.8255541,71384,1
1576199260.828628,76146,1
1576199260.8325198,77820,1
1576199260.8337219,80506,1
1576199260.8356905,82909,1
1576199260.8386521,4,2
1576199260.8392916,84273,1
1576199260.8403802,86040,1
1576199260.8424945,89829,1
1576199260.8437614,92830,1
1576199260.8441076,88463,1
1576199260.845096,90044,1
1576199260.848616,92759,1
1576199260.8486872,93768,1
1576199260.8517718,99020,1
1576199260.8554258,100780,1
1576199260.8608794,3,2
1576199260.8624523,106899,1
1576199260.8837733,2,2
1576199260.8940256,1,2
1576199260.9016252,0,2
1576199264.8912702,1178,0
1576199264.8914654,0,3
1576199264.8916306,1,2
1576199264.8956296,4979,1
1576199264.8963966,5442,1
1576199264.897249,6334,1
1576199264.9001873,5142,1
1576199264.902226,8070,1
1576199264.9040098,9118,0
1576199264.904862,9166,0
1576199264.9055502,14324,1
1576199264.9059935,1,3
1576199264.9072714,15842,1
1576199264.9091945,2,2
1576199264.9184713,2,3
1576199264.9194818,23913,1
1576199264.9207766,28623,1
1576199264.9210129,3,2
1576199264.921717,26543,1
1576199264.9242876,30807,1
1576199264.9304395,31854,1
1576199264.9311678,33471,1
1576199264.9345798,41808,1
1576199264.9386325,43153,1
1576199264.9412444,48790,1
1576199264.9416137,45926,1
1576199264.9431896,49132,1
1576199264.9437144,49846,1
1576199264.9511104,57621,1
1576199264.9522405,58510,1
1576199264.9557712,62268,1
1576199264.9581175,62852,1
1576199264.9599628,65463,1
1576199264.9718788,2,2
1576199264.994289,1,2
1576199265.0102615,0,2
1576199265.0132365,10953,0
1576199265.01462,0,3
1576199265.0169425,1,2
1576199265.0186722,16089,1
1576199265.022069,19681,1
1576199265.0228505,16198,1
1576199265.0234468,19875,1
1576199265.024887,22549,1
1576199265.0307372,24447,1
1576199265.0315769,29080,1
1576199265.03276,30327,1
1576199265.0460653,17006,0
1576199265.0468674,0,3
1576199265.048063,2,2
1576199265.0485365,17604,0
1576199265.0501215,20076,1
1576199265.0501962,1,3
1576199265.0521796,3,2
1576199265.0527413,22768,1
1576199265.0564258,23614,1
1576199265.0602512,27267,1
1576199265.0613647,32062,1
1576199265.062607,31632,1
1576199265.0643759,34849,1
1576199265.067484,35045,1
1576199265.0695434,33354,1
1576199265.0728137,40507,1
1576199265.0732772,43323,1
1576199265.0755227,45567,1
1576199265.0758471,33948,0
1576199265.077595,2,3
1576199265.0793188,4,2
1576199265.0822065,49973,1
1576199265.084365,42381,1
1576199265.0849802,49857,1
1576199265.085933,55389,1
1576199265.0871112,45832,1
1576199265.0915954,58517,1
1576199265.091726,51024,1
1576199265.0928874,49992,1
1576199265.0942712,53355,1
1576199265.0970476,54870,1
1576199265.0971956,38573,0
1576199265.0991168,3,3
1576199265.100288,57853,1
1576199265.1020617,5,2
1576199265.103389,59788,1
1576199265.1102183,51370,1
1576199265.1113102,52355,1
1576199265.1120353,53231,1
1576199265.1122553,54613,1
1576199265.1144466,53871,1
1576199265.1146994,51829,1
1576199265.1180203,59033,1
1576199265.1192968,4,2
1576199265.1249719,66616,1
1576199265.140456,3,2
1576199265.1561186,2,2
1576199265.1779623,1,2
1576199265.2174494,0,2
1576199269.1575835,1558,0
1576199269.1578019,0,3
1576199269.1579716,1,2
1576199269.163833,6090,1
1576199269.1641212,7065,1
1576199269.16573,9679,1
1576199269.167493,10676,1
1576199269.1692228,11117,1
1576199269.1702347,13238,1
1576199269.1703992,12135,1
1576199269.171115,11844,1
1576199269.1735928,8068,0
1576199269.175864,1,3
1576199269.1787019,9484,0
1576199269.1797135,2,2
1576199269.1868134,2,3
1576199269.1878164,22921,1
1576199269.188381,24940,1
1576199269.1898422,3,2
1576199269.1904778,26452,1
1576199269.198463,25409,1
1576199269.2010598,37064,1
1576199269.2043123,38689,1
1576199269.2056777,38584,1
1576199269.2072453,41254,1
1576199269.2074604,42125,1
1576199269.2126276,45372,1
1576199269.2166655,50876,1
1576199269.2178826,46889,1
1576199269.219327,52126,1
1576199269.2194633,52507,1
1576199269.222766,55947,1
1576199269.2232902,57374,1
1576199269.228162,2,2
1576199269.2389183,1,2
1576199269.2468295,0,2
1576199270.2374783,2146,0
1576199270.2378612,0,3
1576199270.2380333,1,2
1576199270.241415,6199,1
1576199270.2449138,9486,1
1576199270.2458925,6842,0
1576199270.2500062,10534,1
1576199270.2531483,15980,1
1576199270.253596,1,3
1576199270.2549195,2,2
1576199270.2560523,18765,1
1576199270.2576473,20476,1
1576199270.2630067,22669,1
1576199270.2631085,25424,1
1576199270.2648916,28969,1
1576199270.2659435,25692,0
1576199270.2677228,30663,1
1576199270.268214,28852,1
1576199270.2830725,2,3
1576199270.2836566,31110,1
1576199270.2863197,49443,1
1576199270.2868154,33578,1
1576199270.2883337,48690,0
1576199270.2887735,52828,1
1576199270.2904837,3,2
1576199270.2918198,54158,1
1576199270.2926266,52881,1
1576199270.296527,3,3
1576199270.2967577,57244,1
1576199270.2978745,4,2
1576199270.2979543,57943,1
1576199270.2988536,60258,1
1576199270.3045166,66335,1
1576199270.305857,68168,1
1576199270.3060918,65434,0
1576199270.3064842,67939,1
1576199270.3065927,4,3
1576199270.307773,68917,1
1576199270.3095815,71424,1
1576199270.3124423,66539,1
1576199270.3133225,69494,1
1576199270.3151875,5,2
1576199270.3166842,79204,1
1576199270.325405,82387,1
1576199270.3260875,84762,1
1576199270.326977,85150,1
1576199270.3283072,88689,1
1576199270.3295279,89784,1
1576199270.3298836,90169,1
1576199270.3314636,92065,1
1576199270.3357904,94770,1
1576199270.3421893,102555,1
1576199270.34246,99113,1
1576199270.3464189,102176,1
1576199270.3467956,104808,1
1576199270.3516016,4,2
1576199270.3705807,3,2
1576199270.3935027,2,2
1576199270.4051952,1,2
1576199270.4319234,0,2
1576199274.390597,1311,0
1576199274.3908217,0,3
1576199274.3916256,1,2
1576199274.39305,3146,1
1576199274.3949199,4226,1
1576199274.400788,8528,1
1576199274.4010813,7961,0
1576199274.402359,11204,1
1576199274.4050348,1,3
1576199274.4056008,15162,1
1576199274.4060924,15368,1
1576199274.4083421,2,2
1576199274.4088638,18391,1
1576199274.4127858,19947,1
1576199274.4142203,17242,1
1576199274.4145973,20452,1
1576199274.4205694,26306,1
1576199274.4216225,26595,1
1576199274.4308774,36693,1
1576199274.4325821,27156,0
1576199274.4327197,37985,1
1576199274.4340887,2,3
1576199274.4376369,43100,1
1576199274.4384441,3,2
1576199274.438821,44635,1
1576199274.4410934,36690,1
1576199274.451133,46590,1
1576199274.4518425,47781,1
1576199274.4541445,50156,1
1576199274.4550135,51066,1
1576199274.4550562,51125,1
1576199274.458752,2,2
1576199274.4604177,56129,1
1576199274.4648454,60872,1
1576199274.477174,1,2
1576199274.4833446,0,2
1576199275.477127,2700,0
1576199275.4773872,0,3
1576199275.4792588,1,2
1576199275.4865987,9623,1
1576199275.4877212,12224,1
1576199275.4888952,12301,1
1576199275.4891381,11487,1
1576199275.4910367,11581,0
1576199275.492034,15843,1
1576199275.4925225,17137,1
1576199275.4929852,17010,1
1576199275.494021,19008,1
1576199275.49601,1,3
1576199275.4982488,2,2
1576199275.5027134,23549,1
1576199275.503829,17101,0
1576199275.5059898,2,3
1576199275.5069695,3,2
1576199275.5088274,28651,1
1576199275.5097773,27871,0
1576199275.50996,3,3
1576199275.510101,4,2
1576199275.5135977,34920,1
1576199275.5229328,40319,1
1576199275.5235388,41541,0
1576199275.524028,45102,1
1576199275.5265956,47218,1
1576199275.5284815,4,3
1576199275.5288923,49820,1
1576199275.531368,5,2
1576199275.5321054,53889,1
1576199275.5371625,54205,1
1576199275.5381582,56645,1
1576199275.538732,57909,1
1576199275.5423334,61016,1
1576199275.5428069,61614,1
1576199275.5458322,63449,1
1576199275.546919,65413,1
1576199275.5478606,66605,1
1576199275.5505016,69172,1
1576199275.551835,70490,1
1576199275.5537572,72730,1
1576199275.5538237,72428,1
1576199275.5562348,74817,1
1576199275.5573962,4,2
1576199275.558244,76522,1
1576199275.5636191,76931,1
1576199275.5645638,77959,1
1576199275.5648556,78474,1
1576199275.5654733,81579,1
1576199275.5657482,82059,1
1576199275.5673058,84415,1
1576199275.5731306,91434,1
1576199275.5746217,92327,1
1576199275.575635,93723,1
1576199275.5775607,96059,1
1576199275.6058767,3,2
1576199275.6353881,2,2
1576199275.6489568,1,2
1576199275.6679475,0,2
1576199279.6231623,1684,0
1576199279.6234066,0,3
1576199279.6265202,4837,1
1576199279.6267912,1,2
1576199279.6318226,9846,1
1576199279.6368861,11608,1
1576199279.6371853,10323,1
1576199279.639986,17968,1
1576199279.6400704,11509,1
1576199279.642586,9994,1
1576199279.6463206,17834,0
1576199279.646594,19529,1
1576199279.6475084,1,3
1576199279.649767,2,2
1576199279.6547632,25896,1
1576199279.6553745,26448,1
1576199279.656215,27968,1
1576199279.6569736,27774,1
1576199279.6607819,32521,1
1576199279.6659167,36680,1
1576199279.667648,39518,1
1576199279.6691833,38525,1
1576199279.669659,24689,0
1576199279.6732826,1,3
1576199279.6747146,3,2
1576199279.676587,33887,1
1576199279.6793783,2,2
1576199279.6866322,43145,1
1576199279.6882172,45259,1
1576199279.6893675,46649,1
1576199279.69683,54467,1
1576199279.6976442,55669,1
1576199279.6979885,54962,1
1576199279.7035239,61420,1
1576199279.7107859,1,2
1576199279.741209,0,2
1576199280.7138398,1605,0
1576199280.714048,0,3
1576199280.7161365,1,2
1576199280.7184215,3643,1
1576199280.7204392,8227,1
1576199280.7212906,9027,1
1576199280.722139,6769,1
1576199280.7282014,8706,0
1576199280.7318137,1,3
1576199280.732543,18593,1
1576199280.7329435,19901,1
1576199280.7346094,21307,1
1576199280.736526,21738,1
1576199280.7370484,2,2
1576199280.7377548,21080,1
1576199280.7387993,23246,1
1576199280.7408953,23406,1
1576199280.743878,18430,0
1576199280.7454824,2,3
1576199280.7551076,35664,1
1576199280.756145,3,2
1576199280.7613394,43284,1
1576199280.763344,43192,1
1576199280.76544,47782,1
1576199280.7691078,51968,1
1576199280.7720964,50617,1
1576199280.77558,54623,1
1576199280.7775881,55691,1
1576199280.7787504,53399,0
1576199280.7788236,57996,1
1576199280.7818356,50618,0
1576199280.7830713,62139,1
1576199280.7836714,59506,1
1576199280.7856905,3,3
1576199280.7865663,64279,1
1576199280.7872214,64695,1
1576199280.7882993,4,2
1576199280.7948601,4,3
1576199280.795098,66297,1
1576199280.7959247,69211,1
1576199280.7964208,68304,1
1576199280.7988503,5,2
1576199280.8011153,75515,1
1576199280.8021798,74405,1
1576199280.8028762,75673,1
1576199280.809481,81956,1
1576199280.8156192,90108,1
1576199280.8171148,4,2
1576199280.8184743,87779,1
1576199280.822703,92473,1
1576199280.823615,93569,1
1576199280.8258467,94338,1
1576199280.8271756,96950,1
1576199280.829017,98773,1
1576199280.829304,99504,1
1576199280.8296306,99193,1
1576199280.8391244,3,2
1576199280.8620784,2,2
1576199280.8908272,1,2
1576199280.9142501,0,2
1576199284.9076,6425,0
1576199284.9084358,0,3
1576199284.9089322,1,2
1576199284.9124095,10559,1
1576199284.9127738,8908,0
1576199284.9142878,1,3
1576199284.9164567,12287,1
1576199284.920582,2,2
1576199284.922276,19934,1
1576199284.9229167,20633,1
1576199284.9247983,22409,1
1576199284.9281058,26375,1
1576199284.9305384,24886,1
1576199284.9340096,31879,1
1576199284.9382987,28612,0
1576199284.9384732,32977,1
1576199284.938552,34168,1
1576199284.9401653,2,3
1576199284.9483774,3,2
1576199284.9496706,44259,1
1576199284.95009,44950,1
1576199284.9523637,41863,1
1576199284.9539275,41657,1
1576199284.9555428,48585,1
1576199284.9586565,51455,1
1576199284.958795,53212,1
1576199284.9599743,50601,1
1576199284.9643178,59242,1
1576199284.965231,55981,1
1576199284.9708166,61371,1
1576199284.972971,62645,1
1576199284.9771686,66753,1
1576199284.9776516,66633,1
1576199284.985227,2,2
1576199285.015686,13543,0
1576199285.0158312,0,3
1576199285.0160115,3,2
1576199285.0208688,17428,1
1576199285.0224748,19236,1
1576199285.0234122,19728,1
1576199285.0235486,20491,1
1576199285.0239708,20549,1
1576199285.0256696,22699,1
1576199285.0258934,22092,1
1576199285.0269365,23746,1
1576199285.0345085,21327,0
1576199285.0358677,2,3
1576199285.036691,4,2
1576199285.038105,24648,1
1576199285.0384247,25319,1
1576199285.0470157,33176,1
1576199285.047723,3,2
1576199285.048298,34865,1
1576199285.0521054,38252,1
1576199285.05226,38181,1
1576199285.052685,34125,0
1576199285.053848,39125,1
1576199285.0547507,40910,1
1576199285.055143,3,3
1576199285.055588,37606,0
1576199285.0558023,4,2
1576199285.0570128,3,3
1576199285.0587287,41065,1
1576199285.0595026,39699,1
1576199285.059575,5,2
1576199285.0611053,43556,1
1576199285.063003,45346,1
1576199285.063697,43688,1
1576199285.0654607,46950,1
1576199285.0658681,48062,1
1576199285.066002,48098,1
1576199285.0680733,48866,1
1576199285.0683615,48961,1
1576199285.07235,53691,1
1576199285.0751593,45156,0
1576199285.0756555,4,3
1576199285.0777833,60026,1
1576199285.0782218,6,2
1576199285.0794697,61565,1
1576199285.079751,61944,1
1576199285.0843878,54019,1
1576199285.0845258,65878,1
1576199285.0852513,54070,1
1576199285.0876048,57807,1
1576199285.0885568,71026,1
1576199285.0903287,60303,1
1576199285.0905595,60627,1
1576199285.0934849,5,2
1576199285.0938137,64085,1
1576199285.0940013,63957,1
1576199285.0998547,69827,1
1576199285.1268165,4,2
1576199285.1502512,3,2
1576199285.1654582,2,2
1576199285.1749957,1,2
1576199285.199318,0,2
1576199289.1632195,2094,0
1576199289.1644208,0,3
1576199289.1647692,1,2
1576199289.1773596,15454,1
1576199289.1783698,16272,1
1576199289.1791646,17352,1
1576199289.1833153,22096,1
1576199289.1841118,18954,1
1576199289.1847365,23486,1
1576199289.1901598,27892,1
1576199289.1916273,28284,1
1576199289.1984336,25742,0
1576199289.1998591,1,3
1576199289.2023008,2,2
1576199289.2059658,32993,1
1576199289.2066379,32431,1
1576199289.2074206,30087,0
1576199289.21031,2,3
1576199289.210746,35791,1
1576199289.2130098,3,2
1576199289.2135613,39866,1
1576199289.214463,40284,1
1576199289.2178936,45164,1
1576199289.2213795,48728,1
1576199289.2346797,51616,1
1576199289.2389927,63406,1
1576199289.2392974,66165,1
1576199289.2432456,67143,1
1576199289.2451081,68570,1
1576199289.2504559,73440,1
1576199289.2505114,74937,1
1576199289.2506342,74787,1
1576199289.2544074,79123,1
1576199289.2545726,2,2
1576199289.2685132,1,2
1576199289.280263,0,2
1576199290.2752774,4356,0
1576199290.2755666,0,3
1576199290.2776008,1,2
1576199290.2807212,6611,0
1576199290.2808173,9053,1
1576199290.2812028,9572,1
1576199290.2846856,1,3
1576199290.2865875,12847,1
1576199290.287985,12108,0
1576199290.2902124,2,2
1576199290.290265,18104,1
1576199290.2912326,15931,1
1576199290.291987,17282,1
1576199290.2921736,19693,1
1576199290.2932687,19321,1
1576199290.2949905,2,3
1576199290.295129,20037,1
1576199290.2973423,3,2
1576199290.2988377,23970,1
1576199290.3011541,26734,1
1576199290.3063407,31483,1
1576199290.308985,35681,1
1576199290.3111036,35763,0
1576199290.325664,3,3
1576199290.3270893,4,2
1576199290.3285897,51433,0
1576199290.3286684,54938,1
1576199290.3298428,4,3
1576199290.3307135,5,2
1576199290.3320954,58019,1
1576199290.3334694,59341,1
1576199290.3340302,60276,1
1576199290.3347821,60716,1
1576199290.3356037,61683,1
1576199290.336514,62539,1
1576199290.3370988,62851,1
1576199290.3380575,64054,1
1576199290.3386912,63577,1
1576199290.3398957,64441,1
1576199290.3400967,64664,1
1576199290.3401992,66138,1
1576199290.3402426,64999,1
1576199290.3409662,66698,1
1576199290.3412,66019,1
1576199290.3417895,4,2
1576199290.341908,66249,1
1576199290.342284,65757,1
1576199290.342377,65994,1
1576199290.3433077,67965,1
1576199290.3437018,67095,1
1576199290.343828,67424,1
1576199290.3438718,68864,1
1576199290.3454435,68739,1
1576199290.3463457,69870,1
1576199290.3466942,69686,1
1576199290.3468719,70098,1
1576199290.3555682,3,2
1576199290.3660915,2,2
1576199290.3700461,1,2
1576199290.3734984,0,2
1576199294.375087,4874,0
1576199294.3761923,4203,0
1576199294.3771021,0,3
1576199294.3784947,1,2
1576199294.3817165,1,3
1576199294.3839343,10873,1
1576199294.3847077,2,2
1576199294.3860247,13138,1
1576199294.3880963,15288,1
1576199294.3886936,17312,1
1576199294.391294,21609,1
1576199294.3928921,22248,1
1576199294.3976214,26340,0
1576199294.3989344,2,3
1576199294.4021256,3,2
1576199294.4026804,31864,1
1576199294.4056523,35865,1
1576199294.406515,36898,1
1576199294.4098306,39007,1
1576199294.4099803,37832,1
1576199294.4122844,39934,1
1576199294.4125948,42272,1
1576199294.413969,43129,1
1576199294.4150503,43370,1
1576199294.4202325,50090,1
1576199294.4204414,49277,1
1576199294.420689,48859,1
1576199294.424315,53182,1
1576199294.424807,53279,1
1576199294.427476,55633,1
1576199294.428971,57284,1
1576199294.4310732,60047,1
1576199294.4365573,65145,1
1576199294.46143,2,2
1576199294.4786992,1,2
1576199294.4885123,0,2
