timestamp,error_val,type
1576232894.945752,2038686,0
1576232894.9477804,2037705,0
1576232894.9493623,2039140,0
1576232895.4488502,2541969,0
1576232895.4507885,2540720,0
1576232895.4522285,2542167,0
1576232895.9524286,3045530,0
1576232895.954152,3043965,0
1576232895.9556363,3045599,0
1576232897.9537265,1173,0
1576232897.9538743,0,3
1576232897.954863,1,2
1576232897.963156,10130,1
1576232897.9655545,11984,1
1576232897.9655864,10681,0
1576232897.9656634,11401,1
1576232897.9662077,13254,1
1576232897.9672928,13306,1
1576232897.9674573,1,3
1576232897.968541,14564,1
1576232897.9689746,11651,0
1576232897.9695094,16569,1
1576232897.9708498,2,2
1576232897.9709246,18183,1
1576232897.9720502,18503,1
1576232897.9733438,2,3
1576232897.9744668,20041,1
1576232897.9750144,3,2
1576232897.9753873,22035,1
1576232897.9754078,21960,1
1576232897.9780645,24557,1
1576232897.9783041,17574,0
1576232897.978586,25322,1
1576232897.9787853,3,3
1576232897.9790285,25263,1
1576232897.979531,4,2
1576232897.9795902,25801,1
1576232897.9803514,24693,1
1576232897.9806006,20735,0
1576232897.9814038,25854,1
1576232897.9816785,26003,1
1576232897.9816954,25826,1
1576232897.9822688,26107,1
1576232897.9823115,25981,1
1576232897.9823287,4,3
1576232897.982959,27147,1
1576232897.9832766,27624,1
1576232897.9834347,5,2
1576232897.984378,24530,1
1576232897.9844186,23295,0
1576232897.984543,24675,1
1576232897.985302,25126,1
1576232897.9857922,25445,1
1576232897.9861248,26122,1
1576232897.9866247,26415,1
1576232897.9867215,26932,0
1576232897.98711,26939,1
1576232897.9884431,27998,1
1576232897.9895396,29327,1
1576232897.9896986,29346,0
1576232897.989977,30096,1
1576232897.9905362,30440,1
1576232897.9924803,31242,1
1576232897.9928713,33040,1
1576232897.9929206,33292,1
1576232897.992974,31709,1
1576232897.9930108,33162,1
1576232897.9977493,4,2
1576232898.002031,3,2
1576232898.0084662,2,2
1576232898.0126553,1,2
1576232898.014627,0,2
1576232898.4877994,528106,0
1576232898.4893217,529829,0
1576232898.4931602,533200,0
1576232898.9905293,1030859,0
1576232898.9916918,1032220,0
1576232898.9956524,1035663,0
1576232899.493304,1533608,0
1576232899.4948184,1535099,0
1576232899.4982636,1538292,0
1576232899.997375,2037672,0
1576232899.9980934,2038499,0
1576232900.0001078,2040177,0
1576232900.5007653,2540960,0
1576232900.5020103,2542285,0
1576232900.5043287,2542802,0
1576232901.0047019,3044973,0
1576232901.0063243,3046679,0
1576232901.0081372,3047962,0
1576232902.0083637,709,0
1576232902.0084553,0,3
1576232902.0085332,1,2
1576232902.013637,1374,0
1576232902.014479,6810,1
1576232902.0154324,7327,1
1576232902.016097,7756,1
1576232902.0163422,7792,1
1576232902.0166023,1,3
1576232902.0179036,2,2
1576232902.0184758,10480,1
1576232902.0199013,11895,1
1576232902.0199547,7867,0
1576232902.0213647,2,3
1576232902.0220816,12287,1
1576232902.0234456,15609,1
1576232902.024066,3,2
1576232902.0254197,14988,1
1576232902.0264418,15022,1
1576232902.0267353,17276,1
1576232902.0271997,17406,1
1576232902.0290458,17071,0
1576232902.0292418,19173,1
1576232902.0295982,19209,1
1576232902.0301025,3,3
1576232902.0301301,20066,1
1576232902.0303795,19892,1
1576232902.0308156,20179,1
1576232902.031325,4,2
1576232902.0329266,21397,1
1576232902.0339098,20592,0
1576232902.0339732,22844,1
1576232902.0342214,4,3
1576232902.0343554,23639,1
1576232902.034421,22068,1
1576232902.0345154,23560,1
1576232902.0352213,23223,1
1576232902.0353112,5,2
1576232902.037752,24152,1
1576232902.038695,25115,1
1576232902.0411258,28596,1
1576232902.0411487,28714,1
1576232902.0412087,26975,0
1576232902.0424716,31180,1
1576232902.0442014,31883,1
1576232902.0451636,33746,1
1576232902.0452461,33467,0
1576232902.0456932,34528,1
1576232902.0459213,34582,1
1576232902.0461364,34561,1
1576232902.0477424,35798,1
1576232902.0480928,34654,0
1576232902.0485961,36797,1
1576232902.0489154,37537,1
1576232902.0492427,37491,1
1576232902.049506,37947,1
1576232902.0497193,38075,1
1576232902.0513058,39619,1
1576232902.0562623,4,2
1576232902.0640473,3,2
1576232902.0703228,2,2
1576232902.0760438,1,2
1576232902.078674,0,2
1576232902.5450635,533682,0
1576232902.5492082,537598,0
1576232902.5515323,539223,0
1576232903.0484824,1036590,0
1576232903.0557022,1043787,0
1576232903.0576377,1045033,0
1576232903.552327,1540996,0
1576232903.5589812,1547363,0
1576232903.5604146,1548115,0
1576232904.0551112,2043729,0
1576232904.061644,2049967,0
1576232904.0632167,2050909,0
1576232904.5582726,2546898,0
1576232904.5641606,2552549,0
1576232904.5657718,2553471,0
1576232905.0600507,3048750,0
1576232905.0661452,3054571,0
1576232905.0676343,3055393,0
1576232907.0673416,5492,0
1576232907.067861,0,3
1576232907.0700924,1,2
1576232907.0717494,10039,1
1576232907.0725846,9780,1
1576232907.0728858,11069,1
1576232907.079419,17519,1
1576232907.081662,19272,1
1576232907.0847285,22564,1
1576232907.0855668,22875,1
1576232907.0862658,24332,1
1576232907.0874672,18142,0
1576232907.0880148,18407,0
1576232907.0880413,1,3
1576232907.0907364,21597,1
1576232907.0910704,2,2
1576232907.0915806,21984,1
1576232907.091651,22364,1
1576232907.0922108,2,3
1576232907.0926275,22842,1
1576232907.093227,23586,1
1576232907.0936549,24250,1
1576232907.093816,3,2
1576232907.0938888,24685,1
1576232907.0944586,24192,1
1576232907.0980296,25882,1
1576232907.0991676,28890,1
1576232907.099664,27783,0
1576232907.0998588,29862,1
1576232907.1007714,3,3
1576232907.100951,25208,0
1576232907.101267,31238,1
1576232907.102083,4,2
1576232907.1024635,32546,1
1576232907.1026714,32408,1
1576232907.1033762,33278,1
1576232907.1034553,33357,1
1576232907.1035,4,3
1576232907.104137,31995,1
1576232907.1042457,30978,1
1576232907.1051095,32848,1
1576232907.1051943,32815,1
1576232907.1056545,5,2
1576232907.1063008,33883,1
1576232907.1066432,29314,0
1576232907.1073346,34947,1
1576232907.1074831,34207,1
1576232907.1077442,35625,1
1576232907.1088586,32917,1
1576232907.1088984,32311,1
1576232907.1109807,35190,1
1576232907.1110725,35349,1
1576232907.111306,35436,1
1576232907.1116056,35940,1
1576232907.1123357,36624,1
1576232907.1135516,37498,1
1576232907.113712,37461,0
1576232907.115335,37059,0
1576232907.1204383,4,2
1576232907.1283827,3,2
1576232907.134144,2,2
1576232907.1401095,1,2
1576232907.1430664,0,2
1576232907.61125,534329,0
1576232907.6162157,540979,0
1576232907.6179645,540618,0
1576232908.1135364,1036675,0
1576232908.1182723,1043118,0
1576232908.119865,1042589,0
1576232908.6164641,1539525,0
1576232908.6205482,1545330,0
1576232908.6222472,1544895,0
1576232909.1186419,2041782,0
1576232909.1225393,2047381,0
1576232909.124184,2046895,0
1576232909.6205752,2543725,0
1576232909.624128,2548984,0
1576232909.6256151,2548312,0
1576232910.1232188,3046295,0
1576232910.1264775,3051266,0
1576232910.1278894,3050539,0
1576232912.131343,4794,0
1576232912.1316743,0,3
1576232912.1321843,1,2
1576232912.134041,6946,1
1576232912.134241,4567,0
1576232912.13552,3961,0
1576232912.1364808,1,3
1576232912.136605,10044,1
1576232912.1370273,10369,1
1576232912.1378047,2,2
1576232912.1379445,11528,1
1576232912.138318,2,3
1576232912.1384487,3,2
1576232912.1429744,6966,0
1576232912.144195,3,3
1576232912.1443124,17148,1
1576232912.1445205,17467,1
1576232912.144615,17971,1
1576232912.1450777,4,2
1576232912.1463315,18779,1
1576232912.1478915,15544,1
1576232912.1480837,18283,1
1576232912.1483696,18502,1
1576232912.1485803,18878,1
1576232912.1503196,20667,1
1576232912.1520088,22294,1
1576232912.1523318,22618,1
1576232912.1525586,11631,0
1576232912.1542692,22946,1
1576232912.1546066,4,3
1576232912.1555817,23890,1
1576232912.1556282,5,2
1576232912.1557674,24873,1
1576232912.1560118,14675,0
1576232912.1560307,24501,1
1576232912.156745,25317,1
1576232912.1579654,25966,1
1576232912.1600277,29146,1
1576232912.1601617,27934,1
1576232912.160467,29491,1
1576232912.1605368,24775,1
1576232912.1611001,25493,1
1576232912.1611302,25403,1
1576232912.1618278,20969,0
1576232912.162647,4,3
1576232912.1630554,20630,0
1576232912.1635005,6,2
1576232912.1636193,27153,1
1576232912.163637,27662,1
1576232912.163988,27732,1
1576232912.1643102,22579,1
1576232912.164826,23785,1
1576232912.1649542,23997,1
1576232912.1650283,28919,1
1576232912.166294,29079,1
1576232912.1672688,25707,1
1576232912.1673338,26088,1
1576232912.1680453,26671,1
1576232912.168223,27304,1
1576232912.1686964,27659,1
1576232912.170752,29866,1
1576232912.1708975,29831,1
1576232912.171017,29895,1
1576232912.1712587,29941,1
1576232912.1729476,31888,1
1576232912.1737604,5,2
1576232912.174,33223,1
1576232912.175193,34071,1
1576232912.1755803,34669,1
1576232912.17795,4,2
1576232912.1833825,3,2
1576232912.188971,2,2
1576232912.193796,1,2
1576232912.195506,0,2
1576232912.6601937,519378,0
1576232912.6684468,526290,0
1576232913.16288,1021952,0
1576232913.171106,1029031,0
1576232913.6662004,1525299,0
1576232913.6741138,1532055,0
1576232914.168982,2028090,0
1576232914.1767323,2034696,0
1576232914.6721025,2531206,0
1576232914.679524,2537466,0
1576232915.1750815,3034182,0
1576232915.1823084,3040262,0
1576232917.1868863,6866,0
1576232917.1871686,0,3
1576232917.1873071,1,2
1576232917.191882,11892,1
1576232917.1980078,17619,1
1576232917.1986182,17186,1
1576232917.1989257,18477,1
1576232917.199127,18293,1
1576232917.1992116,18830,1
1576232917.1999142,19457,1
1576232917.2004485,20155,1
1576232917.2017221,15580,0
1576232917.20207,1,3
1576232917.202909,2,2
1576232917.2033825,17687,1
1576232917.204434,18602,1
1576232917.2071185,18207,1
1576232917.2079287,17442,0
1576232917.2079492,22076,1
1576232917.2082183,22338,1
1576232917.2086108,23040,1
1576232917.2086973,2,3
1576232917.2087383,22480,1
1576232917.2092464,23385,1
1576232917.2093046,3,2
1576232917.2096243,19866,1
1576232917.2113957,18299,0
1576232917.211871,21589,1
1576232917.2119448,21958,1
1576232917.2125726,3,3
1576232917.213158,23003,1
1576232917.2132087,23208,1
1576232917.2132225,23232,1
1576232917.2139733,4,2
1576232917.2139912,23903,1
1576232917.214014,24042,1
1576232917.214828,22195,1
1576232917.2148623,23804,0
1576232917.2154806,22807,1
1576232917.215784,4,3
1576232917.2158272,23317,1
1576232917.2164686,24073,1
1576232917.2167883,5,2
1576232917.2171865,23892,1
1576232917.2176633,23916,0
1576232917.21791,24804,1
1576232917.2182739,25091,1
1576232917.2197063,26494,1
1576232917.2202523,29457,1
1576232917.2205966,28698,1
1576232917.2215667,28045,0
1576232917.2218935,31013,1
1576232917.222638,31162,1
1576232917.223847,32294,1
1576232917.2242308,33399,1
1576232917.2246373,33906,1
1576232917.224657,33254,1
1576232917.2251096,29853,0
1576232917.2391083,4,2
1576232917.2442105,3,2
1576232917.2496362,2,2
1576232917.2561376,1,2
1576232917.2584248,0,2
1576232917.7280881,534645,0
1576232917.7329278,539360,0
1576232917.7385142,542943,0
1576232918.2312207,1038032,0
1576232918.2376914,1044366,0
1576232918.2433097,1048067,0
1576232918.7343898,1541201,0
1576232918.7407818,1547450,0
1576232918.745981,1550743,0
1576232919.237627,2044367,0
1576232919.2434587,2050164,0
1576232919.2485783,2053341,0
1576232919.7406528,2547456,0
1576232919.7464359,2553104,0
1576232919.7508183,2555575,0
1576232920.2439404,3050752,0
1576232920.2491572,3055846,0
1576232920.2533526,3058116,0
1576232922.2498257,978,0
1576232922.250139,0,3
1576232922.251621,1,2
1576232922.2520084,2219,0
1576232922.2528253,2990,1
1576232922.2550695,6247,1
1576232922.2556458,4266,1
1576232922.258535,7420,1
1576232922.2587256,1,3
1576232922.259502,7019,0
1576232922.2597766,2,2
1576232922.2602212,11413,1
1576232922.260983,11606,1
1576232922.261085,11853,1
1576232922.2615328,2,3
1576232922.2639635,14702,1
1576232922.2640398,3,2
1576232922.266079,11906,0
1576232922.2663708,16866,1
1576232922.2668555,3,3
1576232922.266873,17462,1
1576232922.2670615,17649,1
1576232922.2702608,4,2
1576232922.2705216,12740,0
1576232922.270673,18819,1
1576232922.2708585,18932,1
1576232922.2709193,21310,1
1576232922.2710612,21094,1
1576232922.271402,4,3
1576232922.2720115,22683,1
1576232922.2722847,5,2
1576232922.2729337,20213,1
1576232922.273278,20693,1
1576232922.2733219,21038,1
1576232922.2747478,21748,1
1576232922.2754502,17799,0
1576232922.275802,22827,1
1576232922.276014,23423,1
1576232922.278475,20798,0
1576232922.2786567,26022,1
1576232922.2792249,23458,1
1576232922.2792604,25142,1
1576232922.281404,26270,1
1576232922.2816374,27383,1
1576232922.281851,27626,1
1576232922.2823348,23054,0
1576232922.2835271,28990,1
1576232922.2838216,29796,1
1576232922.285019,31178,1
1576232922.286418,31690,1
1576232922.2866178,31279,1
1576232922.2875097,32057,1
1576232922.287532,31944,1
1576232922.2880664,32982,1
1576232922.288664,33618,1
1576232922.2888937,33689,1
1576232922.289292,34099,1
1576232922.2896612,34860,1
1576232922.2918587,4,2
1576232922.2985628,3,2
1576232922.3036623,2,2
1576232922.3083236,1,2
1576232922.309948,0,2
1576232922.7844388,526816,0
1576232922.7897289,529759,0
1576232922.7983708,539113,0
1576232923.2874174,1029784,0
1576232923.293926,1036209,0
1576232923.3021808,1043332,0
1576232923.790747,1533114,0
1576232923.7965977,1538911,0
1576232923.805121,1546254,0
1576232924.2933402,2035726,0
1576232924.299466,2041757,0
1576232924.307936,2049081,0
1576232924.7964165,2538798,0
1576232924.8025339,2544827,0
1576232924.8103733,2551536,0
1576232925.2995377,3041914,0
1576232925.3056602,3047849,0
1576232925.312832,3053984,0
1576232927.3089178,4399,0
1576232927.3094652,0,3
1576232927.310057,1,2
1576232927.3110623,4309,0
1576232927.3111918,1,3
1576232927.3112998,2,2
1576232927.3121598,6097,0
1576232927.3125079,2,3
1576232927.3125978,3,2
1576232927.3163335,9189,0
1576232927.316367,6435,0
1576232927.316694,12002,1
1576232927.317044,3,3
1576232927.317669,13063,1
1576232927.318665,13136,1
1576232927.3188949,4,2
1576232927.3190084,13097,1
1576232927.321463,4,3
1576232927.321579,15617,1
1576232927.3222373,15766,1
1576232927.3224998,18010,1
1576232927.3225412,18086,1
1576232927.3228784,5,2
1576232927.3234437,16051,1
1576232927.323903,14190,0
1576232927.3240857,16785,1
1576232927.3277333,20828,1
1576232927.3279586,20615,1
1576232927.329185,22064,1
1576232927.3300014,22766,1
1576232927.330292,23119,1
1576232927.3307042,18135,0
1576232927.331538,24569,1
1576232927.331557,24874,1
1576232927.3332999,25818,1
1576232927.3334932,26876,1
1576232927.3338325,17509,0
1576232927.3343375,28039,1
1576232927.3350995,28456,1
1576232927.3357496,28879,1
1576232927.3362072,29108,1
1576232927.3367023,30324,1
1576232927.3370526,27773,1
1576232927.338029,28740,1
1576232927.3383887,29235,1
1576232927.3390386,29827,1
1576232927.3408086,30425,1
1576232927.3421159,32788,1
1576232927.3421366,32280,1
1576232927.342635,36181,1
1576232927.3426538,33605,1
1576232927.3428,36781,1
1576232927.343841,37953,1
1576232927.3440132,37520,1
1576232927.346048,39902,1
1576232927.3462417,40000,1
1576232927.3468237,40369,1
1576232927.347134,39680,1
1576232927.3494499,4,2
1576232927.3563998,3,2
1576232927.3648682,2,2
1576232927.368373,1,2
1576232927.3694458,0,2
1576232927.8411036,529525,0
1576232927.8480618,535524,0
1576232927.8522098,536078,0
1576232928.3474522,1037906,0
1576232928.3524067,1040167,0
1576232928.3554835,1039553,0
1576232928.85061,1541058,0
1576232928.8548427,1542597,0
1576232928.8580163,1542079,0
1576232929.353877,2044330,0
1576232929.3574214,2045175,0
1576232929.3605676,2044639,0
1576232929.8569674,2547430,0
1576232929.860024,2547785,0
1576232929.862759,2546823,0
1576232930.3599682,3050424,0
1576232930.3626568,3050419,0
1576232930.365257,3049326,0
1576232932.3767426,13137,0
1576232932.3772287,0,3
1576232932.3787274,1,2
1576232932.3791769,14842,0
1576232932.380292,1,3
1576232932.380328,15892,1
1576232932.3812897,16665,1
1576232932.381948,2,2
1576232932.3863003,21904,1
1576232932.386379,21961,1
1576232932.3874705,19703,0
1576232932.388522,24099,1
1576232932.3905807,2,3
1576232932.3908863,24164,1
1576232932.3920963,27073,1
1576232932.3927572,28891,1
1576232932.394118,3,2
1576232932.3949986,29050,1
1576232932.3961108,31087,1
1576232932.4018114,31800,0
1576232932.403016,32235,1
1576232932.4042158,39824,1
1576232932.4049063,40553,1
1576232932.405183,39637,1
1576232932.4055626,41265,1
1576232932.406168,3,3
1576232932.4073088,4,2
1576232932.4091277,42928,1
1576232932.4101458,44374,1
1576232932.410317,43981,1
1576232932.4125292,45297,1
1576232932.41302,46269,1
1576232932.413474,46757,1
1576232932.4140592,42972,0
1576232932.414459,46489,1
1576232932.4152653,48966,1
1576232932.4160507,4,3
1576232932.416164,45353,1
1576232932.4168806,46078,0
1576232932.4179835,51783,1
1576232932.418327,47615,1
1576232932.4190435,5,2
1576232932.4194427,48596,1
1576232932.4212346,50939,1
1576232932.4216633,50351,1
1576232932.4217198,50892,1
1576232932.4231062,51406,1
1576232932.4240794,53203,1
1576232932.426614,55528,1
1576232932.427808,56597,1
1576232932.42787,54252,1
1576232932.4281597,57904,1
1576232932.429957,59762,1
1576232932.4308102,60368,0
1576232932.4309404,60572,1
1576232932.4311757,60618,1
1576232932.4320593,61373,0
1576232932.4362748,65964,1
1576232932.4433384,4,2
1576232932.4549932,3,2
1576232932.4677696,2,2
1576232932.4784377,1,2
1576232932.482381,0,2
1576232932.9310741,560912,0
1576232932.9513137,581021,0
1576232932.953355,581967,0
1576232933.4365711,1066584,0
1576232933.4552083,1085218,0
1576232933.4587467,1088452,0
1576232933.9396806,1569692,0
1576232933.9580162,1588028,0
1576232933.9612718,1590975,0
1576232934.4428003,2072822,0
1576232934.460689,2090700,0
1576232934.4638438,2093532,0
1576232934.9457233,2575736,0
1576232934.9629283,2592940,0
1576232934.9663596,2596068,0
1576232935.4490163,3079034,0
1576232935.4657376,3095743,0
1576232935.468921,3098629,0
1576232937.453898,1389,0
1576232937.4540925,0,3
1576232937.454975,1,2
1576232937.457431,4483,1
1576232937.4576123,4776,1
1576232937.4586647,5346,1
1576232937.4609983,6440,1
1576232937.4741046,21549,1
1576232937.475314,20105,1
1576232937.4763339,23276,1
1576232937.4775133,23871,1
1576232937.4777422,14343,0
1576232937.4804342,0,3
1576232937.4810784,2,2
1576232937.4844778,17787,0
1576232937.4853673,18910,0
1576232937.4854465,22867,1
1576232937.4865556,1,3
1576232937.4876945,24424,1
1576232937.4884677,25918,1
1576232937.4887233,3,2
1576232937.4961965,34079,1
1576232937.496274,33893,1
1576232937.496415,27092,1
1576232937.4972448,2,3
1576232937.4989598,4,2
1576232937.5004325,37275,1
1576232937.500695,35982,1
1576232937.5050654,37804,1
1576232937.505161,37558,0
1576232937.5060644,37880,1
1576232937.5065906,3,3
1576232937.5072377,39987,1
1576232937.5080833,40844,1
1576232937.508315,5,2
1576232937.5110295,40119,0
1576232937.511147,42812,1
1576232937.5113814,43330,1
1576232937.5129287,44986,1
1576232937.5149162,44248,1
1576232937.5179133,49776,1
1576232937.5179572,50671,1
1576232937.518281,52063,1
1576232937.520916,52433,1
1576232937.5210097,47312,0
1576232937.522641,55922,1
1576232937.5239933,57283,1
1576232937.5251958,59214,1
1576232937.5256116,57699,1
1576232937.5261059,59709,1
1576232937.5283544,50914,0
1576232937.5298767,61080,1
1576232937.5303721,4,3
1576232937.5318685,6,2
1576232937.532059,61828,1
1576232937.5338054,63932,1
1576232937.5358043,57114,1
1576232937.5365236,68408,1
1576232937.537056,67180,1
1576232937.5379,5,2
1576232937.5382504,69132,1
1576232937.5387588,70056,1
1576232937.539834,62324,1
1576232937.541312,60769,1
1576232937.542249,62375,1
1576232937.5465393,68330,1
1576232937.547346,69874,1
1576232937.5506861,71273,1
1576232937.5537324,76420,1
1576232937.5593565,4,2
1576232937.5703733,3,2
1576232937.5759566,2,2
1576232937.584123,1,2
1576232937.5867362,0,2
1576232938.0216668,551882,0
1576232938.0259402,553029,0
1576232938.5249805,1055868,0
1576232938.5283036,1055395,0
1576232939.0281484,1559030,0
1576232939.0308852,1557945,0
1576232939.5310178,2061904,0
1576232939.53342,2060507,0
1576232940.033863,2564769,0
1576232940.035602,2562707,0
1576232940.5363219,3067224,0
1576232940.5379953,3065090,0
1576232942.5467439,4051,0
1576232942.548008,0,3
1576232942.550877,1,2
1576232942.5510054,8728,1
1576232942.5569234,13288,0
1576232942.5569708,14157,1
1576232942.5574498,15386,1
1576232942.558288,16010,1
1576232942.5586236,15086,1
1576232942.559534,1,3
1576232942.5596933,17941,1
1576232942.5625253,2,2
1576232942.5634944,20150,1
1576232942.5641787,21856,1
1576232942.5746222,32177,1
1576232942.575377,33238,1
1576232942.5782142,35632,1
1576232942.58087,38595,1
1576232942.584316,28564,0
1576232942.584461,1,3
1576232942.5845819,3,2
1576232942.5904467,45808,1
1576232942.5909507,47884,1
1576232942.5910976,47696,1
1576232942.5916612,48865,1
1576232942.593479,32478,0
1576232942.5952232,2,3
1576232942.5964632,38311,1
1576232942.5974197,4,2
1576232942.598724,41535,1
1576232942.5987926,38369,1
1576232942.599742,42473,1
1576232942.6005368,44010,1
1576232942.6009068,43819,1
1576232942.6010365,43675,1
1576232942.603835,46819,1
1576232942.6042333,43171,1
1576232942.6049724,38127,0
1576232942.606584,45941,1
1576232942.6066213,3,3
1576232942.6083028,40356,0
1576232942.6086254,5,2
1576232942.6096613,48578,1
1576232942.6113348,4,3
1576232942.61308,48703,1
1576232942.6137524,51512,1
1576232942.6142774,6,2
1576232942.6147518,52869,1
1576232942.614791,51168,1
1576232942.6155128,48677,1
1576232942.615727,51758,1
1576232942.6191516,51104,1
1576232942.6202865,53200,1
1576232942.621028,54178,1
1576232942.6238792,56892,1
1576232942.6248214,44513,0
1576232942.625445,58256,1
1576232942.6259751,58441,1
1576232942.6300693,60093,1
1576232942.6305306,59090,1
1576232942.631397,60377,1
1576232942.6330366,64095,1
1576232942.6339777,65805,1
1576232942.6342661,66187,1
1576232942.6361456,51806,0
1576232942.6370103,68906,1
1576232942.637556,69870,1
1576232942.6401782,70746,1
1576232942.643807,5,2
1576232942.6618044,4,2
1576232942.67946,3,2
1576232942.6991146,2,2
1576232942.7162673,1,2
1576232942.7246952,0,2
1576232943.133294,553609,0
1576232943.1428056,559103,0
1576232943.6365383,1056856,0
1576232943.6459038,1062201,0
1576232944.1394799,1559804,0
1576232944.1488972,1565194,0
1576232944.6423652,2062690,0
1576232944.6511683,2067467,0
1576232945.1453793,2565702,0
1576232945.1542094,2570507,0
1576232945.6485028,3068828,0
1576232945.6570578,3073355,0
1576232947.6538143,1951,0
1576232947.6539934,0,3
1576232947.6541529,1,2
1576232947.6556742,3772,1
1576232947.6597655,7271,1
1576232947.669636,14406,1
1576232947.672218,18879,1
1576232947.678092,17499,0
1576232947.6825273,1,3
1576232947.6835039,2,2
1576232947.68444,31195,1
1576232947.6859314,32803,1
1576232947.6869094,34368,1
1576232947.6896288,21172,0
1576232947.6943114,1,3
1576232947.6962268,43600,1
1576232947.696924,3,2
1576232947.7009668,37418,1
1576232947.7050014,42723,1
1576232947.7108307,49180,1
1576232947.7119281,42548,0
1576232947.7133548,2,3
1576232947.7154913,4,2
1576232947.716992,56019,1
1576232947.7179215,56723,1
1576232947.7182221,57423,1
1576232947.7236366,62504,1
1576232947.723848,46616,0
1576232947.7257593,3,3
1576232947.7273035,5,2
1576232947.732303,67205,1
1576232947.7325149,71998,1
1576232947.7326531,64625,1
1576232947.7387958,71852,1
1576232947.7456102,53429,0
1576232947.7490978,83945,1
1576232947.7491891,83659,1
1576232947.751249,85671,1
1576232947.752625,87096,1
1576232947.7528703,87190,1
1576232947.7542233,48150,0
1576232947.7550764,86314,1
1576232947.7559335,86778,1
1576232947.7586174,89757,1
1576232947.759822,83122,1
1576232947.760244,91166,1
1576232947.7607694,91873,1
1576232947.7627602,43401,0
1576232947.7632263,94150,1
1576232947.7635465,94958,1
1576232947.7648318,95656,1
1576232947.7653737,88782,1
1576232947.7671447,87862,1
1576232947.767819,90612,1
1576232947.7706857,93426,1
1576232947.7708812,91314,1
1576232947.771287,94315,1
1576232947.7746518,97605,1
1576232947.778432,4,2
1576232947.8388195,3,2
1576232947.8703458,2,2
1576232947.9087176,1,2
1576232947.933032,0,2
1576232948.2526667,560537,0
1576232948.2588413,553001,0
1576232948.2668402,547622,0
1576232948.755697,1063584,0
1576232948.761475,1055645,0
1576232948.769456,1050234,0
1576232949.2582526,1566139,0
1576232949.2642372,1558377,0
1576232949.272212,1552991,0
1576232949.761049,2068961,0
1576232949.7668917,2061057,0
1576232949.7747529,2055560,0
1576232950.26391,2571791,0
1576232950.2693355,2563505,0
1576232950.277309,2558077,0
1576232950.7670703,3074950,0
1576232950.7719,3066071,0
1576232950.7802947,3060822,0
1576232952.7726278,1628,0
1576232952.7728622,0,3
1576232952.773087,1,2
1576232952.7803142,8163,1
1576232952.781467,7709,1
1576232952.7816753,10261,1
1576232952.782786,11229,1
1576232952.7913392,11322,1
1576232952.7930508,21216,1
1576232952.7935965,16270,0
1576232952.7965462,1,3
1576232952.797789,26865,1
1576232952.7992332,2,2
1576232952.8139415,26710,0
1576232952.8153164,1,3
1576232952.817859,45842,1
1576232952.8180091,32252,0
1576232952.8188264,3,2
1576232952.819092,41613,1
1576232952.821514,45203,1
1576232952.8216214,45029,1
1576232952.8234403,3,3
1576232952.8234913,46915,1
1576232952.825906,4,2
1576232952.8283556,51809,1
1576232952.8303633,45908,0
1576232952.8308363,53739,1
1576232952.8309472,54663,1
1576232952.8330195,3,3
1576232952.83598,5,2
1576232952.839265,52263,1
1576232952.8420954,49762,1
1576232952.842707,55370,1
1576232952.8431125,67406,1
1576232952.8457618,52182,0
1576232952.8459857,59063,1
1576232952.8461747,58196,1
1576232952.8469281,4,3
1576232952.8479013,60033,1
1576232952.848975,6,2
1576232952.8491492,61694,1
1576232952.8522332,53756,0
1576232952.8558817,71018,1
1576232952.856308,67736,1
1576232952.8590446,71627,1
1576232952.8611171,76396,1
1576232952.8621705,77001,1
1576232952.8636203,78612,1
1576232952.864882,80305,1
1576232952.8659523,80166,1
1576232952.8670495,60240,0
1576232952.8680604,83672,1
1576232952.871052,86320,1
1576232952.8759785,91192,1
1576232952.876074,91433,1
1576232952.876134,90624,1
1576232952.8763213,91014,1
1576232952.878247,93573,1
1576232952.8796952,94552,1
1576232952.8800766,87240,1
1576232952.8808734,95541,1
1576232952.8867326,93827,1
1576232952.8876843,94759,1
1576232952.889243,96182,1
1576232952.8902283,97324,1
1576232952.89202,97832,1
1576232952.8922412,99288,1
1576232952.893285,5,2
1576232952.8955126,101948,1
1576232952.9552858,4,2
1576232952.9898853,3,2
1576232953.0178397,2,2
1576232953.036936,1,2
1576232953.0689585,0,2
1576232953.3607106,562817,0
1576232953.3705425,564159,0
1576232953.8640873,1066191,0
1576232953.8738544,1067460,0
1576232954.3670797,1569198,0
1576232954.3769748,1570579,0
1576232954.8700788,2072192,0
1576232954.879896,2073519,0
1576232955.3731654,2575287,0
1576232955.382974,2576596,0
1576232955.8763585,3078472,0
1576232955.8859658,3079589,0
1576232957.037247,4871,0
1576232957.0384223,0,3
1576232957.0396073,1,2
1576232957.0532863,14616,1
1576232957.0548694,16267,1
1576232957.0552633,22975,1
1576232957.0559213,23090,1
1576232957.056916,16804,1
1576232957.059476,27890,1
1576232957.0641081,25574,0
1576232957.0645862,29745,1
1576232957.0664072,1,3
1576232957.0667436,2,2
1576232957.0697327,33341,1
1576232957.0725956,26315,0
1576232957.0751574,2,3
1576232957.0766602,3,2
1576232957.0819616,31761,0
1576232957.0824358,31215,0
